
Page: 1                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed: Oct 17 2018 17:18:05
==============================================================================================================
SN:290_004.18 Shot: 1139 Jug: 057 Mass: 278 Ctr:  76 ROT: 290.0410 ZT: 289.5990(2018) CT: 290.0294 CL:    15
NCHAN:4096   Live:    15.0   True:    16.7   Delta: 0.4362   Rate:500610   Gain: 0.50021   Zero: -0.17000
  5      I         126            2.8660E+06    2.8010E+06    7.7510E+10       2.57        u      

   665.95      2.8770E+06           99.62     2.60   100.00
   754.27      2.5330E+06          113.13    16.26   100.00
  6      I         131            5.8800E+05    5.6660E+05    9.8220E+09       4.82        u      

   364.33      5.8800E+05          100.00     4.82   100.00
  7      CS         134            1.4980E+06    1.4980E+06    2.3440E+12       2.03        u      

   604.73      1.4980E+06          100.00     2.03   100.00
  8      LA         140            6.8350E+05    5.7220E+05    2.3830E+09       3.88        u      

   328.80      6.6050E+05          103.49    19.87   100.00
   432.64      4.7850E+07            1.43     2.07   100.00
   486.95      5.1220E+05          133.45    10.37   100.00
   815.79      4.9960E+05          136.82    18.77   100.00
   867.42      2.1020E+06           32.52    17.61   100.00
  1596.64      7.1130E+05           96.10     4.71   100.00
  9      PA         231            1.9680E+08    1.9680E+08    1.0510E+23       0.60        u      

   300.05      3.2750E+08           60.09     0.54   100.00
   302.34      8.7050E+07          226.07     1.85   100.00


Page:6                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed:Oct 17 2018 17:18:08
==============================================================================================================
SN:290_004.18 Shot: 1139 Jug: 057 Mass: 278 Ctr:  76 ROT: 290.0410 ZT: 289.5990(2018) CT: 290.0294 CL:    15
NCHAN:4096   Live:    15.0   True:    16.7   Delta: 0.4362   Rate:500610   Gain: 0.50021   Zero: -0.17000
Type:  3  User: 76  Gain:  0  Pos:  5  Shelf: 18   LP Prog/Yr/Seq:0/0/0  Timestamp: 2018-10-17 01:01:04.0
Count acc/rej: default    QAStatus: pending    QA'd by: 00    QA Time:     QA Comm:  
--------------------------------------------------------------------------------------------------------------

==============================================================================================================
Analysis Results:

Analysis Code: gamanal  Peaks: 201  Overall QA:    0.00  Library: 9  CD: 71  Timestamp:2018-10-17 01:04:12.0 
Analysis ZT: 289.5990      AnalysisZY: 2018     Original: Yes     Comment: 

Peak  Start Centroid     End  Energy  NetArea  Error   Qfit Gammas/Min  FWHM  Integral Identified
  1   111.0    116.8   122.0   58.26    15525    7.4   8.76   4.867e+6  0.76  1.162e+5    Yes
  1   111.0    116.8   122.0   58.26    15525    7.4   8.76   4.867e+6  0.76  1.162e+5    Yes
  2   140.0    145.6   147.0   72.67     1362   26.2   1.00   2.444e+5  0.72  6.863e+4    Yes
  2   140.0    145.6   147.0   72.67     1362   26.2   1.00   2.444e+5  0.72  6.863e+4    Yes
  3   147.0    150.1   152.0   74.90     2041   17.8   1.00   3.393e+5  0.72  5.265e+4    Yes
  3   147.0    150.1   152.0   74.90     2041   17.8   1.00   3.393e+5  0.72  5.265e+4    Yes
  4   172.0    175.8   177.0   87.76    15384    4.7   2.07   1.713e+6  0.82  7.291e+4    Yes
  4   172.0    175.8   177.0   87.76    15384    4.7   2.07   1.713e+6  0.82  7.291e+4    Yes
  5   175.0    177.2   180.0   88.45     3038    1.9   1.14   3.346e+5  0.82  7.328e+4     No
  5   175.0    177.2   180.0   88.45     3038    1.9   1.14   3.346e+5  0.82  7.328e+4     No
  6   187.0    194.5   197.0   97.12     8946    7.4   1.00   9.222e+5  0.84  1.164e+5    Yes
  6   187.0    194.5   197.0   97.12     8946    7.4   1.00   9.222e+5  0.84  1.164e+5    Yes
  7   232.0    236.0   237.0  117.88     1432   44.7   1.00   1.288e+5  0.88  7.384e+4     No
  7   232.0    236.0   237.0  117.88     1432   44.7   1.00   1.288e+5  0.88  7.384e+4     No
  8   237.0    239.1   242.0  119.45     5073   13.1   1.00   4.519e+5  0.88  7.750e+4     No
  8   237.0    239.1   242.0  119.45     5073   13.1   1.00   4.519e+5  0.88  7.750e+4     No
  9   243.0    247.8   250.0  123.76     1897   26.7   1.00   1.665e+5  0.89  9.884e+4     No
  9   243.0    247.8   250.0  123.76     1897   26.7   1.00   1.665e+5  0.89  9.884e+4     No
 10   255.0    261.6   269.0  130.71    70768    1.8   1.45   6.226e+6  0.90  2.574e+5    Yes
 10   255.0    261.6   269.0  130.71    70768    1.8   1.45   6.226e+6  0.90  2.574e+5    Yes
 11   307.0    311.1   314.0  155.44     1291   40.0   1.00   1.145e+5  0.94  9.403e+4     No
 11   307.0    311.1   314.0  155.44     1291   40.0   1.00   1.145e+5  0.94  9.403e+4     No
 12   351.0    357.3   360.0  178.53     4441   13.5   1.00   4.214e+5  0.98  1.169e+5    Yes
 12   351.0    357.3   360.0  178.53     4441   13.5   1.00   4.214e+5  0.98  1.169e+5    Yes
 13   360.0    364.5   367.0  182.13     8335    6.1   1.00   8.050e+5  0.94  9.593e+4    Yes
 13   360.0    364.5   367.0  182.13     8335    6.1   1.00   8.050e+5  0.94  9.593e+4    Yes
 14   409.0    413.1   419.0  206.46    25828    2.5   1.00   2.788e+6  1.01  1.269e+5    Yes
 14   409.0    413.1   419.0  206.46    25828    2.5   1.00   2.788e+6  1.01  1.269e+5    Yes
 15   421.0    422.9   425.0  211.38      643   51.8   1.00   7.088e+4  0.96  4.510e+4     No
 15   421.0    422.9   425.0  211.38      643   51.8   1.00   7.088e+4  0.96  4.510e+4     No
 16   429.0    432.6   436.0  216.21      872   48.1   1.00   9.814e+4  1.04  6.908e+4     No
 16   429.0    432.6   436.0  216.21      872   48.1   1.00   9.814e+4  1.04  6.908e+4     No
 17   455.0    457.0   459.0  228.44      978   34.3   1.00   1.155e+5  0.96  3.868e+4    Yes
 17   455.0    457.0   459.0  228.44      978   34.3   1.00   1.155e+5  0.96  3.868e+4    Yes
 18   494.0    498.0   501.0  248.90     3994   10.0   1.00   5.089e+5  1.07  5.739e+4    Yes
 18   494.0    498.0   501.0  248.90     3994   10.0   1.00   5.089e+5  1.07  5.739e+4    Yes
 19   505.0    508.7   516.0  254.28     7014    7.9   1.30   9.106e+5  1.09  8.394e+4     No
 19   505.0    508.7   516.0  254.28     7014    7.9   1.30   9.106e+5  1.09  8.394e+4     No
 20   518.0    522.9   527.0  261.39     5350    8.9   1.00   7.118e+5  1.10  6.790e+4     No
 20   518.0    522.9   527.0  261.39     5350    8.9   1.00   7.118e+5  1.10  6.790e+4     No
 21   526.0    531.2   534.0  265.53   108306    0.8   2.76   1.461e+7  1.07  1.633e+5     No
 21   526.0    531.2   534.0  265.53   108306    0.8   2.76   1.461e+7  1.07  1.633e+5     No
 22   534.0    535.9   540.0  267.91     4022   18.3   4.06   5.470e+5  1.07  4.787e+4    Yes
 22   534.0    535.9   540.0  267.91     4022   18.3   4.06   5.470e+5  1.07  4.787e+4    Yes
 23   549.0    551.9   553.0  275.87     1093   31.9   1.36   1.527e+5  1.11  3.075e+4    Yes
 23   549.0    551.9   553.0  275.87     1093   31.9   1.36   1.527e+5  1.11  3.075e+4    Yes
 24   553.0    557.7   561.0  278.79    18156    2.1   1.00   2.558e+6  1.11  7.124e+4    Yes
 24   553.0    557.7   561.0  278.79    18156    2.1   1.00   2.558e+6  1.11  7.124e+4    Yes
 25   570.0    572.3   574.0  286.11      353   77.8   1.00   5.094e+4  1.03  2.904e+4     No
 25   570.0    572.3   574.0  286.11      353   77.8   1.00   5.094e+4  1.03  2.904e+4     No
 26   577.0    580.2   581.0  290.02     8939    4.6   1.00   1.304e+6  1.03  3.757e+4     No
 26   577.0    580.2   581.0  290.02     8939    4.6   1.00   1.304e+6  1.03  3.757e+4     No
 27   581.0    582.4   585.0  291.13     3229   12.5   1.00   4.728e+5  1.03  3.441e+4     No
 27   581.0    582.4   585.0  291.13     3229   12.5   1.00   4.728e+5  1.03  3.441e+4     No
 28   585.0    588.2   593.0  294.06     1463   25.9   1.00   2.162e+5  1.03  5.242e+4    Yes
 28   585.0    588.2   593.0  294.06     1463   25.9   1.00   2.162e+5  1.03  5.242e+4    Yes
 29   594.0    600.2   602.0  300.04    55560    1.1   1.00   8.353e+6  1.11  1.056e+5    Yes
 29   594.0    600.2   602.0  300.04    55560    1.1   1.00   8.353e+6  1.11  1.056e+5    Yes
 30   602.0    604.8   609.0  302.33    10754    3.6   1.00   1.628e+6  1.11  5.948e+4    Yes
 30   602.0    604.8   609.0  302.33    10754    3.6   1.00   1.628e+6  1.11  5.948e+4    Yes
 31   610.0    614.8   617.0  307.37     1827   19.6   1.00   2.807e+5  1.05  4.633e+4     No
 31   610.0    614.8   617.0  307.37     1827   19.6   1.00   2.807e+5  1.05  4.633e+4     No
 32   627.0    630.5   633.0  315.21      437   80.6   1.00   6.868e+4  1.06  3.686e+4     No
 32   627.0    630.5   633.0  315.21      437   80.6   1.00   6.868e+4  1.06  3.686e+4     No
 33   671.0    678.0   681.0  338.96     2522   20.5   1.93   4.226e+5  1.20  5.362e+4    Yes
 33   671.0    678.0   681.0  338.96     2522   20.5   1.93   4.226e+5  1.20  5.362e+4    Yes
 34   689.0    692.9   696.0  346.42     8509    4.3   1.17   1.453e+6  1.15  4.055e+4    Yes
 34   689.0    692.9   696.0  346.42     8509    4.3   1.17   1.453e+6  1.15  4.055e+4    Yes
 35   725.0    728.7   732.0  364.33     2691   10.7   1.00   4.807e+5  1.12  2.809e+4    Yes
 35   725.0    728.7   732.0  364.33     2691   10.7   1.00   4.807e+5  1.12  2.809e+4    Yes
 36   743.0    746.9   751.0  373.44      728   38.5   1.00   1.330e+5  1.25  2.718e+4     No
 36   743.0    746.9   751.0  373.44      728   38.5   1.00   1.330e+5  1.25  2.718e+4     No
 37   751.0    753.3   755.0  376.65      464   49.4   1.00   8.551e+4  1.13  1.465e+4     No
 37   751.0    753.3   755.0  376.65      464   49.4   1.00   8.551e+4  1.13  1.465e+4     No
 38   755.0    759.7   763.0  379.81     2670    9.3   1.00   4.948e+5  1.13  2.750e+4     No
 38   755.0    759.7   763.0  379.81     2670    9.3   1.00   4.948e+5  1.13  2.750e+4     No
 39   773.0    775.7   779.0  387.81      713   32.4   1.00   1.346e+5  1.27  1.911e+4    Yes
 39   773.0    775.7   779.0  387.81      713   32.4   1.00   1.346e+5  1.27  1.911e+4    Yes
 40   781.0    784.8   787.0  392.38      503   43.9   1.00   9.607e+4  1.17  1.795e+4     No
 40   781.0    784.8   787.0  392.38      503   43.9   1.00   9.607e+4  1.17  1.795e+4     No
 41   793.0    796.0   803.0  398.00     2018   14.9   1.00   3.902e+5  1.28  2.746e+4     No
 41   793.0    796.0   803.0  398.00     2018   14.9   1.00   3.902e+5  1.28  2.746e+4     No
 42   805.0    809.7   816.0  404.83     2664   11.9   1.00   5.234e+5  1.16  2.956e+4    Yes
 42   805.0    809.7   816.0  404.83     2664   11.9   1.00   5.234e+5  1.16  2.956e+4    Yes
 43   817.0    821.2   825.0  410.61      977   25.0   1.00   1.946e+5  1.29  1.989e+4    Yes
 43   817.0    821.2   825.0  410.61      977   25.0   1.00   1.946e+5  1.29  1.989e+4    Yes
 44   836.0    838.4   841.0  419.19      527   36.6   1.00   1.071e+5  1.18  1.248e+4     No
 44   836.0    838.4   841.0  419.19      527   36.6   1.00   1.071e+5  1.18  1.248e+4     No
 45   842.0    846.2   849.0  423.08      949   25.4   1.00   1.945e+5  1.31  1.652e+4     No
 45   842.0    846.2   849.0  423.08      949   25.4   1.00   1.945e+5  1.31  1.652e+4     No
 46   859.0    865.2   869.0  432.63     6004    4.7   1.00   1.255e+6  1.20  2.596e+4    Yes
 46   859.0    865.2   869.0  432.63     6004    4.7   1.00   1.255e+6  1.20  2.596e+4    Yes
 47   870.0    874.8   881.0  437.38      427   59.8   1.00   9.023e+4  1.33  2.143e+4     No
 47   870.0    874.8   881.0  437.38      427   59.8   1.00   9.023e+4  1.33  2.143e+4     No
 48   882.0    888.5   891.0  444.27     3743    6.4   1.33   8.024e+5  1.33  2.063e+4    Yes
 48   882.0    888.5   891.0  444.27     3743    6.4   1.33   8.024e+5  1.33  2.063e+4    Yes
 49   891.0    894.2   897.0  447.09     1037   19.6   1.00   2.238e+5  1.33  1.271e+4     No
 49   891.0    894.2   897.0  447.09     1037   19.6   1.00   2.238e+5  1.33  1.271e+4     No
 50   903.0    906.6   911.0  453.32     1667   13.7   1.00   3.642e+5  1.35  1.594e+4     No
 50   903.0    906.6   911.0  453.32     1667   13.7   1.00   3.642e+5  1.35  1.594e+4     No
 51   924.0    929.2   936.0  464.64     9555    3.2   1.00   2.136e+6  1.28  2.973e+4     No
 51   924.0    929.2   936.0  464.64     9555    3.2   1.00   2.136e+6  1.28  2.973e+4     No
 52   945.0    951.0   951.0  475.55     4095    6.0   1.16   9.357e+5  1.27  1.520e+4    Yes
 52   945.0    951.0   951.0  475.55     4095    6.0   1.16   9.357e+5  1.27  1.520e+4    Yes
 53   951.0    954.5   958.0  477.29    62000    0.9   1.00   1.421e+7  1.27  7.708e+4    Yes
 53   951.0    954.5   958.0  477.29    62000    0.9   1.00   1.421e+7  1.27  7.708e+4    Yes
 54   958.0    961.0   963.0  480.53     3206    7.4   1.10   7.398e+5  1.27  1.315e+4    Yes
 54   958.0    961.0   963.0  480.53     3206    7.4   1.10   7.398e+5  1.27  1.315e+4    Yes
 55   963.0    967.2   970.0  483.63     2228   10.0   1.00   5.172e+5  1.27  1.507e+4     No
 55   963.0    967.2   970.0  483.63     2228   10.0   1.00   5.172e+5  1.27  1.507e+4     No
 56   970.0    974.1   978.0  487.06      883   23.0   1.00   2.065e+5  1.27  1.432e+4    Yes
 56   970.0    974.1   978.0  487.06      883   23.0   1.00   2.065e+5  1.27  1.432e+4    Yes
 57   984.0    991.6   996.0  495.81     1662   21.3   3.40   3.951e+5  1.39  2.029e+4    Yes
 57   984.0    991.6   996.0  495.81     1662   21.3   3.40   3.951e+5  1.39  2.029e+4    Yes
 58  1007.0   1016.0  1016.0  508.03     4076   26.6   1.42   9.910e+5  1.29  2.514e+4     No
 58  1007.0   1016.0  1016.0  508.03     4076   26.6   1.42   9.910e+5  1.29  2.514e+4     No
 59  1016.0   1021.7  1025.0  510.87   327253    5.8   9.55   7.997e+7  1.29  3.455e+5     No
 59  1016.0   1021.7  1025.0  510.87   327253    5.8   9.55   7.997e+7  1.29  3.455e+5     No
 60  1021.0   1025.1  1026.0  512.60    17633   26.6   7.48   4.323e+6  1.29  2.517e+5     No
 60  1021.0   1025.1  1026.0  512.60    17633   26.6   7.48   4.323e+6  1.29  2.517e+5     No
 61  1026.0   1027.5  1029.0  513.80     7383   26.9   3.79   1.814e+6  1.29  3.132e+4     No
 61  1026.0   1027.5  1029.0  513.80     7383   26.9   3.79   1.814e+6  1.29  3.132e+4     No
 62  1029.0   1030.4  1030.0  515.24     1203   41.0   2.29   2.965e+5  1.29  5.806e+3     No
 62  1029.0   1030.4  1030.0  515.24     1203   41.0   2.29   2.965e+5  1.29  5.806e+3     No
 63  1030.0   1036.1  1042.0  518.11    16928   24.8   1.06   4.192e+6  1.29  3.789e+4     No
 63  1030.0   1036.1  1042.0  518.11    16928   24.8   1.06   4.192e+6  1.29  3.789e+4     No
 64  1042.0   1047.6  1051.0  523.83     4284    5.3   1.00   1.072e+6  1.29  1.537e+4    Yes
 64  1042.0   1047.6  1051.0  523.83     4284    5.3   1.00   1.072e+6  1.29  1.537e+4    Yes
 65  1052.0   1055.5  1059.0  527.80      378   42.1   1.00   9.531e+4  1.43  8.627e+3     No
 65  1052.0   1055.5  1059.0  527.80      378   42.1   1.00   9.531e+4  1.43  8.627e+3     No
 66  1066.0   1070.7  1075.0  535.39      221   81.2   1.00   5.655e+4  1.30  9.635e+3     No
 66  1066.0   1070.7  1075.0  535.39      221   81.2   1.00   5.655e+4  1.30  9.635e+3     No
 67  1078.0   1082.3  1088.0  541.21     5144    4.2   1.45   1.327e+6  1.44  1.476e+4     No
 67  1078.0   1082.3  1088.0  541.21     5144    4.2   1.45   1.327e+6  1.44  1.476e+4     No
 68  1088.0   1092.5  1098.0  546.30     1311   16.3   1.72   3.413e+5  1.45  1.058e+4     No
 68  1088.0   1092.5  1098.0  546.30     1311   16.3   1.72   3.413e+5  1.45  1.058e+4     No
 69  1108.0   1113.4  1117.0  556.75      458   36.8   1.01   1.215e+5  1.46  9.034e+3    Yes
 69  1108.0   1113.4  1117.0  556.75      458   36.8   1.01   1.215e+5  1.46  9.034e+3    Yes
 70  1118.0   1120.2  1123.0  560.18      646   22.0   1.40   1.722e+5  1.32  5.684e+3     No
 70  1118.0   1120.2  1123.0  560.18      646   22.0   1.40   1.722e+5  1.32  5.684e+3     No
 71  1123.0   1125.7  1127.0  562.89      215   54.7   1.00   5.762e+4  1.33  4.496e+3     No
 71  1123.0   1125.7  1127.0  562.89      215   54.7   1.00   5.762e+4  1.33  4.496e+3     No
 72  1127.0   1130.6  1132.0  565.37     1887    6.8   1.00   5.072e+5  1.33  7.208e+3     No
 72  1127.0   1130.6  1132.0  565.37     1887    6.8   1.00   5.072e+5  1.33  7.208e+3     No
 73  1132.0   1134.4  1138.0  567.25     3188    4.2   1.00   8.596e+5  1.33  9.391e+3     No
 73  1132.0   1134.4  1138.0  567.25     3188    4.2   1.00   8.596e+5  1.33  9.391e+3     No
 74  1138.0   1144.6  1150.0  572.36    11895    2.0   1.00   3.234e+6  1.37  2.253e+4     No
 74  1138.0   1144.6  1150.0  572.36    11895    2.0   1.00   3.234e+6  1.37  2.253e+4     No
 75  1149.0   1154.2  1158.0  577.18     5637    3.2   1.00   1.545e+6  1.39  1.348e+4     No
 75  1149.0   1154.2  1158.0  577.18     5637    3.2   1.00   1.545e+6  1.39  1.348e+4     No
 76  1158.0   1162.1  1167.0  581.11      780   20.7   1.00   2.153e+5  1.39  8.492e+3    Yes
 76  1158.0   1162.1  1167.0  581.11      780   20.7   1.00   2.153e+5  1.39  8.492e+3    Yes
 77  1167.0   1169.3  1172.0  584.74      545   24.4   1.42   1.512e+5  1.35  5.078e+3     No
 77  1167.0   1169.3  1172.0  584.74      545   24.4   1.42   1.512e+5  1.35  5.078e+3     No
 78  1180.0   1192.3  1198.0  596.22     1700   21.4   1.86   4.803e+5  1.50  1.567e+4     No
 78  1180.0   1192.3  1198.0  596.22     1700   21.4   1.86   4.803e+5  1.50  1.567e+4     No
 79  1199.0   1209.4  1210.0  604.77     5602    3.0   1.00   1.604e+6  1.42  1.366e+4    Yes
 79  1199.0   1209.4  1210.0  604.77     5602    3.0   1.00   1.604e+6  1.42  1.366e+4    Yes
 80  1210.0   1213.7  1217.0  606.90    21320    1.2   1.00   6.125e+6  1.42  2.894e+4    Yes
 80  1210.0   1213.7  1217.0  606.90    21320    1.2   1.00   6.125e+6  1.42  2.894e+4    Yes
 81  1217.0   1223.8  1224.0  611.95     3048    5.0   1.00   8.825e+5  1.42  7.933e+3     No
 81  1217.0   1223.8  1224.0  611.95     3048    5.0   1.00   8.825e+5  1.42  7.933e+3     No
 82  1224.0   1236.1  1239.0  618.10     5704    2.9   1.00   1.667e+6  1.42  1.820e+4    Yes
 82  1224.0   1236.1  1239.0  618.10     5704    2.9   1.00   1.667e+6  1.42  1.820e+4    Yes
 83  1239.0   1243.4  1248.0  621.76     2752    5.2   1.00   8.090e+5  1.42  9.066e+3    Yes
 83  1239.0   1243.4  1248.0  621.76     2752    5.2   1.00   8.090e+5  1.42  9.066e+3    Yes
 84  1254.0   1265.5  1273.0  632.84     3840    9.5   1.65   1.148e+6  1.49  1.540e+4     No
 84  1254.0   1265.5  1273.0  632.84     3840    9.5   1.65   1.148e+6  1.49  1.540e+4     No
 85  1273.0   1277.6  1281.0  638.88      317   40.3   1.00   9.575e+4  1.54  5.150e+3     No
 85  1273.0   1277.6  1281.0  638.88      317   40.3   1.00   9.575e+4  1.54  5.150e+3     No
 86  1283.0   1289.6  1295.0  644.86     2319    7.4   1.00   7.053e+5  1.47  8.948e+3     No
 86  1283.0   1289.6  1295.0  644.86     2319    7.4   1.00   7.053e+5  1.47  8.948e+3     No
 87  1302.0   1307.6  1310.0  653.88      380   32.3   1.00   1.171e+5  1.41  5.013e+3     No
 87  1302.0   1307.6  1310.0  653.88      380   32.3   1.00   1.171e+5  1.41  5.013e+3     No
 88  1321.0   1326.5  1328.0  663.37      922   17.3   1.00   2.880e+5  1.57  4.991e+3     No
 88  1321.0   1326.5  1328.0  663.37      922   17.3   1.00   2.880e+5  1.57  4.991e+3     No
 89  1328.0   1331.7  1345.0  665.94     3160    6.8   1.00   9.906e+5  1.57  1.265e+4    Yes
 89  1328.0   1331.7  1345.0  665.94     3160    6.8   1.00   9.906e+5  1.57  1.265e+4    Yes
 90  1348.0   1356.1  1364.0  678.13      783   27.3   2.08   2.498e+5  1.58  8.746e+3     No
 90  1348.0   1356.1  1364.0  678.13      783   27.3   2.08   2.498e+5  1.58  8.746e+3     No
 91  1364.0   1368.9  1372.0  684.54      794   15.3   1.00   2.554e+5  1.59  4.883e+3    Yes
 91  1364.0   1368.9  1372.0  684.54      794   15.3   1.00   2.554e+5  1.59  4.883e+3    Yes
 92  1374.0   1379.0  1387.0  689.61     4434    4.3   1.37   1.435e+6  1.44  1.054e+4     No
 92  1374.0   1379.0  1387.0  689.61     4434    4.3   1.37   1.435e+6  1.44  1.054e+4     No
 93  1390.0   1394.1  1397.0  697.16      287   36.7   1.00   9.394e+4  1.60  3.620e+3     No
 93  1390.0   1394.1  1397.0  697.16      287   36.7   1.00   9.394e+4  1.60  3.620e+3     No
 94  1397.0   1399.5  1402.0  699.86      197   44.7   1.00   6.478e+4  1.45  2.625e+3     No
 94  1397.0   1399.5  1402.0  699.86      197   44.7   1.00   6.478e+4  1.45  2.625e+3     No
 95  1412.0   1415.1  1418.0  707.64      345   30.2   1.00   1.144e+5  1.61  3.030e+3     No
 95  1412.0   1415.1  1418.0  707.64      345   30.2   1.00   1.144e+5  1.61  3.030e+3     No
 96  1418.0   1423.0  1428.0  711.63      492   21.7   1.00   1.640e+5  1.61  4.729e+3     No
 96  1418.0   1423.0  1428.0  711.63      492   21.7   1.00   1.640e+5  1.61  4.729e+3     No
 97  1432.0   1436.8  1445.0  718.54      496   35.8   2.78   1.668e+5  1.62  5.602e+3     No
 97  1432.0   1436.8  1445.0  718.54      496   35.8   2.78   1.668e+5  1.62  5.602e+3     No
 98  1477.0   1481.8  1487.0  741.02      215   53.5   1.00   7.449e+4  1.64  4.090e+3    Yes
 98  1477.0   1481.8  1487.0  741.02      215   53.5   1.00   7.449e+4  1.64  4.090e+3    Yes
 99  1498.0   1501.2  1504.0  750.74      209   44.8   1.00   7.327e+4  1.65  2.625e+3     No
 99  1498.0   1501.2  1504.0  750.74      209   44.8   1.00   7.327e+4  1.65  2.625e+3     No
100  1504.0   1508.4  1513.0  754.31      341   28.2   1.00   1.199e+5  1.65  3.754e+3    Yes
100  1504.0   1508.4  1513.0  754.31      341   28.2   1.00   1.199e+5  1.65  3.754e+3    Yes
101  1526.0   1530.3  1535.0  765.30      247   42.6   1.00   8.815e+4  1.67  3.386e+3     No
101  1526.0   1530.3  1535.0  765.30      247   42.6   1.00   8.815e+4  1.67  3.386e+3     No
102  1544.0   1547.6  1551.0  773.96      220   43.7   1.00   7.944e+4  1.67  2.767e+3     No
102  1544.0   1547.6  1551.0  773.96      220   43.7   1.00   7.944e+4  1.67  2.767e+3     No
103  1553.0   1556.0  1560.0  778.15      266   35.6   1.00   9.617e+4  1.52  2.962e+3     No
103  1553.0   1556.0  1560.0  778.15      266   35.6   1.00   9.617e+4  1.52  2.962e+3     No
104  1560.0   1567.5  1569.0  783.91     9641   11.1   1.05   3.507e+6  1.68  1.736e+4    Yes
104  1560.0   1567.5  1569.0  783.91     9641   11.1   1.05   3.507e+6  1.68  1.736e+4    Yes
105  1567.0   1569.2  1578.0  784.72     8438    1.1   1.00   3.072e+6  1.68  1.858e+4     No
105  1567.0   1569.2  1578.0  784.72     8438    1.1   1.00   3.072e+6  1.68  1.858e+4     No
106  1617.0   1621.6  1626.0  810.97      403   25.7   1.23   1.514e+5  1.71  3.146e+3     No
106  1617.0   1621.6  1626.0  810.97      403   25.7   1.23   1.514e+5  1.71  3.146e+3     No
107  1628.0   1631.2  1634.0  815.78      332   26.0   1.00   1.253e+5  1.55  2.144e+3    Yes
107  1628.0   1631.2  1634.0  815.78      332   26.0   1.00   1.253e+5  1.55  2.144e+3    Yes
108  1635.0   1639.2  1643.0  819.74      765   13.4   1.00   2.899e+5  1.72  3.136e+3    Yes
108  1635.0   1639.2  1643.0  819.74      765   13.4   1.00   2.899e+5  1.72  3.136e+3    Yes
109  1651.0   1657.2  1663.0  828.78     5036    2.9   1.00   1.927e+6  1.72  8.440e+3    Yes
109  1651.0   1657.2  1663.0  828.78     5036    2.9   1.00   1.927e+6  1.72  8.440e+3    Yes
110  1667.0   1669.7  1672.0  834.99      297   24.9   1.00   1.144e+5  1.57  1.837e+3     No
110  1667.0   1669.7  1672.0  834.99      297   24.9   1.00   1.144e+5  1.57  1.837e+3     No
111  1680.0   1682.9  1686.0  841.64      241   33.0   1.00   9.360e+4  1.57  2.084e+3     No
111  1680.0   1682.9  1686.0  841.64      241   33.0   1.00   9.360e+4  1.57  2.084e+3     No
112  1686.0   1692.1  1696.0  846.22     1327    8.4   1.00   5.177e+5  1.74  4.132e+3     No
112  1686.0   1692.1  1696.0  846.22     1327    8.4   1.00   5.177e+5  1.74  4.132e+3     No
113  1709.0   1717.1  1720.0  858.73      998   10.3   1.00   3.947e+5  1.75  3.859e+3     No
113  1709.0   1717.1  1720.0  858.73      998   10.3   1.00   3.947e+5  1.75  3.859e+3     No
114  1720.0   1724.6  1729.0  862.45      755   13.1   1.00   3.000e+5  1.75  3.068e+3     No
114  1720.0   1724.6  1729.0  862.45      755   13.1   1.00   3.000e+5  1.75  3.068e+3     No
115  1730.0   1734.6  1739.0  867.46      439   21.3   1.00   1.752e+5  1.76  2.780e+3    Yes
115  1730.0   1734.6  1739.0  867.46      439   21.3   1.00   1.752e+5  1.76  2.780e+3    Yes
116  1738.0   1742.8  1746.0  871.58     2420    4.5   1.00   9.699e+5  1.59  4.602e+3     No
116  1738.0   1742.8  1746.0  871.58     2420    4.5   1.00   9.699e+5  1.59  4.602e+3     No
117  1746.0   1749.4  1757.0  874.89      216   43.7   1.00   8.704e+4  1.59  3.353e+3     No
117  1746.0   1749.4  1757.0  874.89      216   43.7   1.00   8.704e+4  1.59  3.353e+3     No
118  1757.0   1760.2  1764.0  880.28      185   43.3   1.00   7.518e+4  1.60  2.057e+3    Yes
118  1757.0   1760.2  1764.0  880.28      185   43.3   1.00   7.518e+4  1.60  2.057e+3    Yes
119  1772.0   1775.7  1779.0  888.04      174   45.0   1.00   7.111e+4  1.78  1.877e+3     No
119  1772.0   1775.7  1779.0  888.04      174   45.0   1.00   7.111e+4  1.78  1.877e+3     No
120  1796.0   1799.7  1807.0  900.04      351   28.3   1.00   1.451e+5  1.79  2.863e+3     No
120  1796.0   1799.7  1807.0  900.04      351   28.3   1.00   1.451e+5  1.79  2.863e+3     No
121  1807.0   1811.9  1816.0  906.13     1401    7.7   1.00   5.820e+5  1.62  3.413e+3     No
121  1807.0   1811.9  1816.0  906.13     1401    7.7   1.00   5.820e+5  1.62  3.413e+3     No
122  1819.0   1823.2  1828.0  911.81      237   38.2   1.00   9.933e+4  1.80  2.337e+3     No
122  1819.0   1823.2  1828.0  911.81      237   38.2   1.00   9.933e+4  1.80  2.337e+3     No
123  1860.0   1862.9  1869.0  931.65      157   51.5   1.00   6.708e+4  1.64  2.169e+3     No
123  1860.0   1862.9  1869.0  931.65      157   51.5   1.00   6.708e+4  1.64  2.169e+3     No
124  1884.0   1887.4  1891.0  943.90      471   15.9   1.00   2.035e+5  1.65  1.979e+3     No
